01880001228                                                                                                                                                                                 
10201509031106031004     MXN  03MEXSALINT 2BRE831013QC1                0000000000167892.680000000000167892.680000000000809337.370000000000809337.370000000000000000.00201601111538MLOPEZ    
10201509031106031005     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000103000.000000000000103000.000000000000000000.00201601111538MLOPEZ    
10201509031106099998     MXN  03MEXSALINT 2BRE831013QC1                0000000000001258.450000000000001143.260000000000002975.850000000000001717.400000000000001260.45201601111538MLOPEZ    
10201509031107011001     MXN  03MEXSALINT 2BRE831013QC1                0000000473626658.700000000473626658.760000005557371508.780000005557371508.780000000000000000.00201601111538MLOPEZ    
10201509031107011013     MXN  03MEXSALINT 2BRE831013QC1  FBE9110215Z3  0000000314213460.580000000320040889.330000003758595130.820000003892378576.450000000314213460.58201601111538MLOPEZ    
10201509031107011033     MXN  03MEXSALINT 2BRE831013QC1  FAB8412112X2  0000000029124245.040000000030550125.910000000316649189.160000000321961639.800000000029124245.04201601111538MLOPEZ    
10201509031107099998     MXN  03MEXSALINT 2BRE831013QC1                0000000011007653.000000000011007653.000000000064637093.650000000064637093.650000000000000000.00201601111538MLOPEZ    
10201509031108011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000330840.190000000000330840.190000000000000000.00201601111538MLOPEZ    
10201509031108021001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509031109011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000085463.66201601111538MLOPEZ    
10201509031109011003     MXN  03MEXSALINT 2BRE831013QC1                0000000000002114.150000000000002045.230000000000011356.630000000000010052.800000000000002114.15201601111538MLOPEZ    
10201509031109011004     MXN  03MEXSALINT 2BRE831013QC1                0000000007745593.550000000007745593.550000000067990402.560000000067990488.530000000000000000.00201601111538MLOPEZ    
10201509031109011005     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000006863041.23201601111538MLOPEZ    
10201509031109011006     MXN  03MEXSALINT 2BRE831013QC1                0000000007214827.850000000007745593.550000000082340248.500000000082457646.320000000001538629.57201601111538MLOPEZ    
10201509031109011007     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000487371.040000000000241645.000000000020049950.550000000034238302.51201601111538MLOPEZ    
10201509031109011008     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000023336.000000000000000000.000000000000318300.00201601111538MLOPEZ    
10201509031109011009     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509031109021001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000452503.820000000005268330.000000000002092805.57201601111538MLOPEZ    
10201509031109021004     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509031206099999     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509031301011014     MXN  03MEXSALINT 2BRE831013QC1  SOB030818EWA  0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509031301011015     MXN  03MEXSALINT 2BRE831013QC1  SLB0308133Q9  0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509031309011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000484867.970000000000000000.000000000004618251.970000000003412890.000000000001876417.61201601111538MLOPEZ    
10201509032107011001     MXN  03MEXSALINT 2BRE831013QC1                0000000056155553.180000000052307502.000000000559360415.030000000547174112.55-000000012052912.79201601111538MLOPEZ    
10201509032107011003     MXN  03MEXSALINT 2BRE831013QC1                0000000000123625.960000000000123625.960000000000633622.780000000000633622.780000000000000000.00201601111538MLOPEZ    
10201509032107012001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000002059641.700000000000407632.76-000000000892152.18201601111538MLOPEZ    
10201509032107031001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000330840.190000000000330840.19-000000000125400.81201601111538MLOPEZ    
10201509032107099998     MXN  03MEXSALINT 2BRE831013QC1                0000000000205986.540000000000213855.350000000001914008.790000000001897339.02-000000000213855.35201601111538MLOPEZ    
10201509032109011001     MXN  03MEXSALINT 2BRE831013QC1                0000000062576351.400000000056155553.180000000602731545.310000000569112032.27-000000229263687.81201601111538MLOPEZ    
10201509032109099998     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000056.350000000000000056.350000000000000000.00201601111538MLOPEZ    
10201509032110011001     MXN  03MEXSALINT 2BRE831013QC1                0000000009970311.580000000009970311.580000000564823980.400000000564823980.400000000000000000.00201601111538MLOPEZ    
10201509032110011013     MXN  03MEXSALINT 2BRE831013QC1  FBE9110215Z3  0000000009973935.520000000009974064.420000000524623005.500000000411208003.36-000000009974064.42201601111538MLOPEZ    
10201509032110011056     MXN  03MEXSALINT 2BRE831013QC1  937670001     0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509032110011057     MXN  03MEXSALINT 2BRE831013QC1  937670001     0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509032110099998     MXN  03MEXSALINT 2BRE831013QC1                0000000000007376.780000000000007376.780000000000143832.360000000000136607.20-000000000002238.86201601111538MLOPEZ    
10201509032111021002     MXN  03MEXSALINT 2BRE831013QC1                0000000004521957.640000000006138183.370000000048758623.400000000052776496.63-000000006138183.37201601111538MLOPEZ    
10201509032112011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000487371.040000000000895819.330000000034645713.220000000035541532.72-000000000895819.32201601111538MLOPEZ    
10201509032112011002     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000002614246.050000000000000000.00-000000012803394.01201601111538MLOPEZ    
10201509032112011003     MXN  03MEXSALINT 2BRE831013QC1                0000000008641412.880000000007618629.410000000099850997.780000000081400277.16-000000035938569.96201601111538MLOPEZ    
10201509032112011007     MXN  03MEXSALINT 2BRE831013QC1                0000000000046904.480000000000046904.480000000000250380.980000000002864627.03-000000003742487.00201601111538MLOPEZ    
10201509032112011008     MXN  03MEXSALINT 2BRE831013QC1                0000000008641412.880000000008641412.880000000097021668.110000000097021668.110000000000000000.00201601111538MLOPEZ    
10201509032112011010     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000000063744.70201601111538MLOPEZ    
10201509032112031001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.28201601111538MLOPEZ    
10201509032112031005     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000000000000.59201601111538MLOPEZ    
10201509032113011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000711903.090000000003273136.000000000007367442.09-000000004282233.09201601111538MLOPEZ    
10201509032301011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000000019695.00201601111538MLOPEZ    
10201509032301011002     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000021006706.54201601111538MLOPEZ    
10201509032302011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000010020710.74201601111538MLOPEZ    
10201509032304021001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509032304021002     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000003737533.20201601111538MLOPEZ    
10201509032305011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000000714436.59201601111538MLOPEZ    
10201509032306011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000022299987.67201601111538MLOPEZ    
10201509032306011002     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000008975754.31201601111538MLOPEZ    
10201509032306021002     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509032306021003     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509032306021004     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509032307011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509033101011018     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000337250.560000000000337250.560000000000000000.00201601111538MLOPEZ    
10201509033103011014     MXN  03MEXSALINT 2BRE831013QC1  FBE9110215Z3  0000000000000000.000000000041757598.330000000015981918.980000000438896430.28-000000422914511.30201601111538MLOPEZ    
10201509033103011021     MXN  03MEXSALINT 2BRE831013QC1  FAB8412112X2  0000000000000000.000000000005858835.640000000001701391.440000000061215894.14-000000059514502.70201601111538MLOPEZ    
10201509034101011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000330840.190000000000330840.190000000000000000.00201601111538MLOPEZ    
10201509034101011003     MXN  03MEXSALINT 2BRE831013QC1                0000000049332277.860000000049332277.860000000516248067.940000000573020743.74-000000056772675.80201601111538MLOPEZ    
10201509034101021001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.190000000000000000.090000000000000000.10201601111538MLOPEZ    
10201509034101021002     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000052.630000000000000013.000000000000000039.63201601111538MLOPEZ    
10201509034104011014     MXN  03MEXSALINT 2BRE831013QC1  FBE9110215Z3  0000000045716532.320000000000000000.000000000519538119.400000000000000000.000000000519538119.40201601111538MLOPEZ    
10201509034202091007     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000002299.000000000000000000.000000000000002299.00201601111538MLOPEZ    
10201509034202131004     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000011366.000000000000003300.000000000000008066.00201601111538MLOPEZ    
10201509034202141007     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509035102011003     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000000.000000000000174328.25-000000000174328.25201601111538MLOPEZ    
10201509036101011006     MXN  03MEXSALINT 2BRE831013QC1                0000000001898579.660000000000906212.100000000011130689.600000000001435712.240000000009694977.36201601111538MLOPEZ    
10201509036101021014     MXN  03MEXSALINT 2BRE831013QC1  FBE9110215Z3  0000000000000000.000000000000000000.000000000002143672.000000000000000000.000000000002143672.00201601111538MLOPEZ    
10201509036102011003     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000002458.750000000000000000.000000000000002458.75201601111538MLOPEZ    
10201509037201011001     MXN  03MEXSALINT 2BRE831013QC1                0000000007200816.140000000007201132.400000000032944922.500000000032986244.33-000000000041321.83201601111538MLOPEZ    
10201509037201011004     MXN  03MEXSALINT 2BRE831013QC1                0000000000002045.230000000000002114.150000000000010052.800000000000011356.63-000000000001303.83201601111538MLOPEZ    
10201509037201011005     MXN  03MEXSALINT 2BRE831013QC1                0000000000187521.100000000000187636.410000000000909837.430000000000911245.26-000000000001407.83201601111538MLOPEZ    
10201509037201011007     MXN  03MEXSALINT 2BRE831013QC1                0000000005422891.350000000005584761.650000000032630949.830000000035736910.56-000000003105960.73201601111538MLOPEZ    
10201509037201021001     MXN  03MEXSALINT 2BRE831013QC1                0000000000337481.310000000000329612.500000000002747459.800000000002547722.470000000000199737.33201601111538MLOPEZ    
10201509037201021002     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000000000.000000000000000305.020000000000000056.360000000000000248.66201601111538MLOPEZ    
10201509037201021004     MXN  03MEXSALINT 2BRE831013QC1                0000000000046904.480000000000046904.480000000000250380.980000000000250380.980000000000000000.00201601111538MLOPEZ    
10201509037201021005     MXN  03MEXSALINT 2BRE831013QC1                0000000000003752.840000000000003623.940000000000077269.830000000000071113.670000000000006156.16201601111538MLOPEZ    
10201509039101011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000711903.090000000000000000.000000000007367442.090000000003104571.000000000004262871.09201601111538MLOPEZ    
10201509039102011001     MXN  03MEXSALINT 2BRE831013QC1                0000000000000000.000000000000484867.970000000003412890.000000000004618251.97-000000001205361.97201601111538MLOPEZ    
10201509031101021300     MXN  03MEXSALINT 2CSB121101VD3                0000000001281884.680000000000159163.000000000002563769.360000000001657715.000000000001137386.97201601111538MLOPEZ    
10201509031101021301     MXN  03MEXSALINT 2CSB121101VD3                0000000001281884.680000000001281884.680000000003845654.040000000003845654.040000000000000000.00201601111538MLOPEZ    
10201509031101021302     MXN  03MEXSALINT 2CSB121101VD3                0000000000159163.000000000000159163.000000000002365703.000000000002365703.000000000000000000.00201601111538MLOPEZ    
10201509031101021303     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000058.000000000000000058.000000000000000000.00201601111538MLOPEZ    
10201509031106031005     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000100.100000000000000000.00201601111538MLOPEZ    
10201509031107011001     MXN  03MEXSALINT 2CSB121101VD3                0000000005127538.720000000005127538.720000000285582910.000000000285582910.000000000000000000.00201601111538MLOPEZ    
10201509031107011013     MXN  03MEXSALINT 2CSB121101VD3  FBE9110215Z3  0000000002563769.360000000002563769.360000000248150701.560000000271193710.840000000002563769.36201601111538MLOPEZ    
10201509031109011004     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000004416035.870000000004416027.870000000000000008.00201601111538MLOPEZ    
10201509031109011006     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000004416027.870000000013320851.57201601111538MLOPEZ    
10201509031109011007     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509031109021001     MXN  03MEXSALINT 2CSB121101VD3                0000000000159163.000000000000000000.000000000001273309.000000000001998678.990000000001273309.01201601111538MLOPEZ    
10201509031112011004     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000006048000.000000000000000000.00201601111538MLOPEZ    
10201509031201011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000004021744.870000000000000000.000000000004021744.87201601111538MLOPEZ    
10201509031202011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000002026255.130000000000000000.000000000002026255.13201601111538MLOPEZ    
10201509031206099999     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000610142.670000000000101312.760000000005592597.030000000088218591.97201601111538MLOPEZ    
10201509031309011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000001875.920000000000101276.000000000000032040.920000000000161769.08201601111538MLOPEZ    
10201509031312031003     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509032109011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000159163.000000000000159163.000000000001914151.560000000001914151.560000000000000000.00201601111538MLOPEZ    
10201509032110011001     MXN  03MEXSALINT 2CSB121101VD3                0000000098808661.590000000098808661.590000001370782830.220000001370782830.220000000000000000.00201601111538MLOPEZ    
10201509032110011013     MXN  03MEXSALINT 2CSB121101VD3  FBE9110215Z3  0000000098808661.590000000098808661.590000001449626895.290000001417610693.25-000000098808661.59201601111538MLOPEZ    
10201509032112011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000176811.680000000000215770.000000000000353623.36-000000000176812.25201601111538MLOPEZ    
10201509032112011003     MXN  03MEXSALINT 2CSB121101VD3                0000000000176811.680000000000176811.680000000005024196.560000000001768116.80-000000000353623.36201601111538MLOPEZ    
10201509032112011008     MXN  03MEXSALINT 2CSB121101VD3                0000000000176811.680000000000176811.680000000004769651.230000000004769651.230000000000000000.00201601111538MLOPEZ    
10201509032112031001     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000000000000.42201601111538MLOPEZ    
10201509032112031005     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000000000000.45201601111538MLOPEZ    
10201509032113011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000106818.620000000002613061.000000000000986448.62-000000000430776.62201601111538MLOPEZ    
10201509032207011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000054291.830000000008066147.000000000007325824.83-000000001392160.83201601111538MLOPEZ    
10201509032301011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000000050000.00201601111538MLOPEZ    
10201509032306011002     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.00-000000006710781.52201601111538MLOPEZ    
10201509033103011001     MXN  03MEXSALINT 2CSB121101VD3  937670001     0000000001105073.000000000001105073.000000000009945657.000000000009945657.000000000000000000.00201601111538MLOPEZ    
10201509033103011014     MXN  03MEXSALINT 2CSB121101VD3  FBE9110215Z3  0000000000000000.000000000001105073.000000000001105073.000000000011050730.00-000000009945657.00201601111538MLOPEZ    
10201509034202031001     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000256494.560000000000256494.560000000000000000.00201601111538MLOPEZ    
10201509034202131004     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000012941.340000000000000000.000000000000012941.34201601111538MLOPEZ    
10201509034202141008     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000100.100000000000000000.000000000000000100.10201601111538MLOPEZ    
10201509034204011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000610142.670000000000000000.000000000005592597.030000000000101312.760000000005491284.27201601111538MLOPEZ    
10201509036102011003     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000050.000000000000000000.000000000000000050.00201601111538MLOPEZ    
10201509036102021004     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509037201011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509037201011005     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509037201011007     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509037201021002     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509037201021005     MXN  03MEXSALINT 2CSB121101VD3                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509039101011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000106818.620000000000000000.000000000000653335.620000000000203366.000000000000449969.62201601111538MLOPEZ    
10201509039102011001     MXN  03MEXSALINT 2CSB121101VD3                0000000000056167.750000000000000000.000000000007301874.750000000008111432.00-000000000809557.25201601111538MLOPEZ    
10201509031101011001     MXN  03MEXSALINT 2FAB8412112X2                0000000000157052.270000000000122341.820000000002217055.200000000002025043.850000000000315935.96201601111538MLOPEZ    
10201509031101011002     MXN  03MEXSALINT 2FAB8412112X2                0000000000000000.000000000000000000.000000000000142302.300000000000213802.300000000000760283.70201601111538MLOPEZ    
10201509031101011003     MXN  03MEXSALINT 2FAB8412112X2                0000000000000000.000000000000000000.000000000000001598.240000000000000646.120000000000000000.00201601111538MLOPEZ    
10201509031101021220     MXN  03MEXSALINT 2FAB8412112X2                0000000000106577.910000000000060698.320000000003027216.730000000002676906.730000000000436507.64201601111538MLOPEZ    
10201509031101021221     MXN  03MEXSALINT 2FAB8412112X2                0000000000071663.760000000000165101.310000000003485052.320000000003719097.03-000000000275745.67201601111538MLOPEZ    
10201509031101021222     MXN  03MEXSALINT 2FAB8412112X2                0000000000064214.000000000000066551.350000000003269469.270000000003166896.60-000000000009115.11201601111538MLOPEZ    
10201509031101021223     MXN  03MEXSALINT 2FAB8412112X2                0000000000000495.320000000000000495.320000000000035364.360000000000035364.360000000000000000.00201601111538MLOPEZ    
10201509031101021300     MXN  03MEXSALINT 2FAB8412112X2                0000000113764047.220000000114373526.620000001124861408.460000001121634919.320000000003577684.27201601111538MLOPEZ    
10201509031101021301     MXN  03MEXSALINT 2FAB8412112X2                0000000174952066.740000000174988752.510000001294454681.600000001294546175.27-000000000162634.11201601111538MLOPEZ    
10201509031101021302     MXN  03MEXSALINT 2FAB8412112X2                0000000175937658.090000000175937745.290000001455530541.220000001455535503.14-000000000004961.92201601111538MLOPEZ    
10201509031101021303     MXN  03MEXSALINT 2FAB8412112X2                0000000000004560.710000000000004560.710000000000033560.420000000000033560.420000000000000000.00201601111538MLOPEZ    
10201509031101021310     MXN  03MEXSALINT 2FAB8412112X2                0000000006391941.310000000006363000.000000000044280494.230000000044248455.810000000000040466.37201601111538MLOPEZ    
10201509031101021311     MXN  03MEXSALINT 2FAB8412112X2                0000000007764938.280000000007872048.690000000059436045.140000000059587653.76-000000000865849.32201601111538MLOPEZ    
10201509031101021312     MXN  03MEXSALINT 2FAB8412112X2                0000000006363000.000000000006363000.000000000050257779.000000000050257779.000000000000000000.00201601111538MLOPEZ    
10201509031101021313     MXN  03MEXSALINT 2FAB8412112X2                0000000000000000.000000000000000000.000000000000000346.840000000000000346.840000000000000000.00201601111538MLOPEZ    
10201509031101021320     MXN  03MEXSALINT 2FAB8412112X2                0000000014751629.200000000014752270.510000000141323064.000000000141321654.650000000000010071.95201601111538MLOPEZ    
10201509031101021321     MXN  03MEXSALINT 2FAB8412112X2                0000000000000022.860000000000000022.860000000000007833.360000000000007833.360000000000000000.00201601111538MLOPEZ    
10201509031101021322     MXN  03MEXSALINT 2FAB8412112X2                0000000028903700.000000000028903700.000000000175662654.360000000175662654.360000000000000000.00201601111538MLOPEZ    
10201509031101021323     MXN  03MEXSALINT 2FAB8412112X2                0000000000015054.860000000000038423.990000000000249722.560000000000262551.740000000000014708.02201601111538MLOPEZ    
10201509031101021360     MXN  03MEXSALINT 2FAB8412112X2                0000000000030078.720000000000035282.430000000000296989.500000000000328408.090000000000039471.94201601111538MLOPEZ    
10201509031101021361     MXN  03MEXSALINT 2FAB8412112X2                0000000000030000.000000000000030000.000000000000426240.000000000000426240.000000000000000000.00201601111538MLOPEZ    
10201509031101021362     MXN  03MEXSALINT 2FAB8412112X2                0000000000081410.670000000000078204.800000000000858497.970000000000850789.490000000000049349.32201601111538MLOPEZ    
10201509031101021363     MXN  03MEXSALINT 2FAB8412112X2                0000000000000078.720000000000000078.720000000000000869.500000000000000869.500000000000000000.00201601111538MLOPEZ    
10201509031101021550     MXN  03MEXSALINT 2FAB8412112X2                0000000090012667.930000000090894024.100000000962158010.810000000962923101.870000000000572700.87201601111538MLOPEZ    
10201509031101021552     MXN  03MEXSALINT 2FAB8412112X2                0000000180332000.000000000180332000.000000001062786000.000000001062786000.000000000000000000.00201601111538MLOPEZ    
10201509031101021553     MXN  03MEXSALINT 2FAB8412112X2                0000000000198620.730000000000186828.870000000001694012.300000000001669951.100000000000050581.50201601111538MLOPEZ    
10201509031101021560     MXN  03MEXSALINT 2FAB8412112X2                0000000000000000.000000000000000000.000000000000000000.000000000000000000.000000000000000000.00201601111538MLOPEZ    
10201509031101021570     MXN  03MEXSALINT 2FAB8412112X2                0000000000000000.000000000000000000.000000000000044977.850000000000110812.100000000000000000.00201601111538MLOPEZ    
